// Map Data: USA, Savannah (DO NOT EDIT THIS FILE, YOU DON'T WANT THE COOL STUFF)
// Gig
x: 1680 y: 345
n: Smog Sushi d: Locals come here for overpriced food and great music.
type: Gig
days: 0,0,0,0,0,1,0
times: N,N,N,N,N,14:00,N
img: Billboards\bb_venue01.png
ticket: 7
capacity: 2100
min_bandrating: 0.88
grade: A+
// Strip Club
x: 835 y: 400
n: The North Pole d: Known for their energetic employees and loud music.
type: Stripclub
img: Billboards\bb_TheNorthPole.png
// Record Deal
x: 1370 y: 600
n: Nuclear Burst Records d: 
type: Record Deal
record_rank: A
min_bandrating: 0.8
min_fans: 160000
min_albums: 9
min_albumrating: 0.8
distribution_power: 1.9
revenue_share: 0.3
album_type: Single
studio_discount: 0.3
studio_locations: Rocky's Gloves Studio
videoclip_discount: 0.3
videoclip_count: 1
videoclip_locations: Bulls 96 Studio
upfront_money: 50000
revenue_affect: 0.5
songs_required: 1
songs_minimum_rating: 0.75
videoclips_required: 1
gigs_required: 2
gigs_locations: An Off Chance#Birb Bar
fine_amount: 40000
cancel_cooldown: 50
due_date: 18
